62601,Simcoe,ON,Experimental Farm,42.85685,-80.26964,236,1HR,1,17,25,31,36,40,45,49,54,57,68,74,98.36757991,29,33,39,36,33,36,34,30,28,23,24,26,31,10.65181154
63001,Burlington,ON,"North Shore Blvd E. And Lakeshore Rd.,",43.314575,-79.802756,78,1HR,0,9,20,27,34,37,42,46,52,56,66,74,99.24657534,23,29,33,33,29,33,31,26,25,19,18,20,27,12.47590027
63301,Dorset,ON,District Road 117 And Paint Lake Rd.,45.224278,-78.932944,318,1HR,0,10,22,28,35,38,42,45,49,52,59,64,98.98401826,30,33,40,35,30,25,25,20,19,21,25,27,28,11.80721718
63701,Grand Bend,ON,Point Blake Conservation Area,43.333186,-81.742822,185,1HR,1,17,26,32,37,40,45,50,55,60,77,85,97.35159817,32,35,41,38,35,34,33,30,28,24,25,25,32,11.24760473
64001,Exp. Lakes Area,ON,Exp. Lakes Area,49.66389,-93.72111,369,1HR,3,17,25,30,35,38,42,46,50,53,60,64,94.74885845,31,37,42,39,33,31,27,25,20,21,27,28,30,9.63601687
64101,Algoma,ON,Algoma,47.03361,-84.37889,411,1HR,3,20,27,32,37,40,43,46,50,52,60,67,97.2260274,33,38,43,41,35,29,28,25,23,26,29,30,32,9.282783427
64401,Egbert,ON,Egbert,44.23106,-79.7831,253,1HR,1,17,25,30,36,39,43,47,52,55,70,77,98.31050228,31,36,41,36,32,30,31,27,25,24,24,26,30,10.47841333
65001,Barrie,ON,83 Perry Street,44.382314,-79.702431,226,1HR,0,9,20,26,33,36,40,43,48,51,62,75,99.45205479,26,31,35,33,28,25,27,23,20,19,20,21,26,11.68204061
65101,Newmarket,ON,Eagle St. & Mccaffrey Rd.,44.04431,-79.48325,268,1HR,0,13,22,28,34,37,41,46,51,54,71,88,98.65296804,27,31,36,34,30,30,32,27,24,20,21,22,28,11.46598765
65201,Parry Sound,ON,7 Bay Street,45.33786,-80.03817,176,1HR,1,16,25,30,36,39,43,46,51,54,62,68,99.10958904,31,33,40,37,31,29,30,26,23,23,27,29,30,10.50051387
65301,Port Stanley,ON,43665 Dexter Line,42.67208,-81.16289,212,1HR,0,17,26,32,38,42,48,52,58,61,71,77,98.92694064,29,34,42,40,35,37,35,31,31,25,25,25,32,11.70537104
65401,Belleville,ON,2 Sidney Street,44.15053,-77.3955,75,1HR,1,15,24,30,35,39,43,47,52,56,65,73,99.80593607,28,33,38,35,31,33,32,29,25,23,24,25,30,11.07475878
65801,Chatham,ON,435 Grand Avenue W.,42.40369,-82.20831,179,1HR,0,14,23,29,35,39,44,49,56,59,70,76,99.5890411,25,30,36,36,32,35,33,31,28,23,21,20,29,11.68672376
65901,Pickle Lake,ON,Pickle Lake,51.44814,-90.21786,393,1HR,3,18,26,31,35,38,42,45,48,51,54,60,97.53424658,32,37,40,40,34,29,27,24,20,23,28,29,30,8.949658177
66101,Moonbeam,ON,Bonner Lake,49.386389,-82.121389,245,1HR,0,11,21,28,33,36,40,43,46,48,54,56,98.73287671,31,35,38,37,31,23,21,16,15,19,25,27,26,10.84672923
66201,Petawawa,ON,"Petawa Forest Reserve Facilities, 1227 Clouthier Rd",45.996722,-77.441194,174,1HR,0,12,22,28,34,37,41,44,47,49,56,58,99.84018265,30,34,42,36,30,25,21,21,17,19,25,27,27,10.95874412
67001,Milton,ON,1120 Main St East,43.52965,-79.862449,206,1HR,-1,8,21,27,34,38,43,48,54,58,69,77,97.87671233,24,29,34,33,29,31,32,28,24,20,19,20,27,13.2417615
70203,Brandon,MB,1430 Victoria Avenue East (Assiniboine Community College),49.83918,-99.9206,385,1HR,0,12,20,25,31,34,39,43,48,50,60,68,99.60045662,27,31,37,33,31,27,23,19,16,20,21,23,26,10.28909137
70301,Flin Flon,MB,143 Main Street,54.76852,-101.87747,339,1HR,0,11,16,20,26,31,35,38,42,45,54,56,61.66666667,30,32,,,,,16,15,15,18,21,,,
80111,Regina,SK,1621 Albert St.,50.4527,-104.616,585,1HR,0,11,19,25,31,35,42,46,50,54,62,67,98.16210046,23,25,34,32,34,33,27,23,20,19,18,20,26,11.46560101
80211,Saskatoon,SK,511 1st Avenue North,52.13613,-106.66293,483,1HR,0,11,19,24,30,34,39,43,47,50,60,63,98.05936073,22,23,32,31,32,30,27,23,20,19,20,19,25,10.50643955
80402,Prince Albert,SK,63 - 12th Street East,53.201694,-105.75203,436,1HR,1,10,19,25,31,34,39,43,48,51,59,62,96.57534247,24,26,33,33,32,29,23,19,18,18,21,19,25,11.05383744
80502,Estevan,SK,528 1a Street,49.13235,-102.98499,563,1HR,0,12,20,25,32,36,42,46,50,53,60,63,99.45205479,25,31,35,33,32,32,27,23,18,19,19,20,26,11.13740903
81001,Swift Current,SK,1200 Begg St. W,50.285833,-107.81689,753,1HR,1,13,21,27,32,36,41,45,49,51,60,62,98.29908676,24,27,32,33,32,32,28,27,25,21,20,22,27,10.55838963
82001,Pinehouse Lake,SK,Remote Station,55.50333,-106.72167,510,1HR,2,16,24,29,34,37,41,45,48,52,58,60,98.29908676,31,33,41,37,35,29,24,21,20,22,27,26,29,9.633714821
82002,Buffalo Narrows,SK,Buffalo Narrows Forest Protection Base,55.834566,-108.403332,425,1HR,6,18,24,29,35,37,42,45,49,51,57,61,98.17351598,31,33,42,38,36,29,26,22,21,24,28,26,30,8.980668074
82101,Flat Valley,SK,Flat Valley,54.29489,-109.20947,506,1HR,0,13,22,29,34,38,43,46,51,55,64,69,97.8196347,31,34,42,38,37,29,20,18,18,22,25,24,28,11.38396479
90120,Edmonton,AB,6240 113 Street,53.50022,-113.526056,681,1HR,0,6,16,23,30,35,43,48,54,57,73,78,93.58447489,21,21,31,36,38,30,24,21,18,19,15,13,24,13.7067678
90121,Edmonton,AB,17 Street & 105 Avenue,53.54823,-113.36811,670,1HR,0,6,16,23,30,34,41,47,52,56,71,105,94.70319635,20,21,30,37,36,28,24,20,18,20,16,14,23,13.05559465
90130,Edmonton,AB,10255 - 104th Street,53.54445,-113.49884,663,1HR,0,7,15,21,27,32,40,46,51,54,64,68,94.06392694,17,16,29,37,36,28,23,19,16,17,14,12,22,12.5052124
90133,Edmonton,AB,13915 115 Avenue Nw,53.564411,-113.562583,670,1HR,0,4,14,21,28,33,40,46,52,56,68,72,94.87442922,18,20,29,35,33,26,23,19,16,18,14,12,22,13.29445491
90134,Sherwood Park,AB,Ottwell House Park,53.532092,-113.320983,709,1HR,0,9,18,24,31,35,41,47,52,57,75,85,94.57762557,22,21,29,34,39,29,25,21,19,22,19,18,25,12.41851337
90135,Ardrossan,AB,3 Avenue,53.554691,-113.144905,707,1HR,0,9,19,26,32,36,42,48,53,56,74,84,94.8630137,25,24,34,35,36,29,24,20,19,21,20,21,26,12.66129037
90136,St. Albert,AB,37 Sunset Blvd,53.626908,-113.611883,681,1HR,0,6,16,24,31,35,42,48,53,57,73,78,95.06849315,22,20,32,36,37,30,23,20,18,20,16,14,24,13.43515454
90229,Calgary,AB,4700 110 Avenue Se,50.955122,-113.969742,1032,1HR,0,5,16,24,32,36,42,47,51,54,66,72,94.6347032,13,19,27,32,34,33,29,25,23,22,16,14,24,13.73093137
90230,Calgary,AB,2425 9th Ave Se,51.0309,-114.0091,1038,1HR,0,1,13,23,31,36,42,47,52,55,65,73,96.79223744,12,18,25,31,33,30,27,23,21,19,15,13,22,14.8190027
90235,Calgary,AB,3303 - 33 Street Nw,51.082655,-114.138827,1100,1HR,0,8,20,27,34,38,43,47,52,55,64,68,96.46118721,20,23,32,36,33,31,28,26,24,24,21,20,27,12.96645014
90250,Airdrie,AB,Chinook Winds Park,51.268078,-114.037794,1090,1HR,0,13,22,29,35,38,43,47,51,54,61,68,93.36757991,25,26,35,37,34,32,26,23,24,26,25,24,28,11.57583717
90302,Red Deer,AB,73 Street & Riverside Drive,52.29867,-113.79352,858,1HR,0,3,15,23,31,35,42,48,53,56,69,85,95.0913242,17,21,27,34,36,29,24,23,21,22,15,11,23,14.10527851
90304,Red Deer,AB,11 Lancaster Drive,52.24095,-113.765439,907,1HR,0,9,18,24,31,35,40,45,49,52,58,67,94.44063927,21,25,30,33,33,29,25,23,22,22,17,16,25,11.63720896
90402,Medicine Hat,AB,12th St Nw & Division Ave.,50.04893,-110.68116,709,1HR,1,13,23,30,36,41,47,51,55,58,70,76,93.91552511,23,28,33,39,37,35,35,31,25,24,22,24,30,12.78148988
90502,Lethbridge,AB,28 Street & 12 Avenue N.,49.71621,-112.8006,918,1HR,0,15,24,30,35,39,43,48,52,54,66,70,93.86986301,27,26,33,37,35,35,31,27,25,27,26,25,29,11.10391938
90601,Fort Saskatchewan,AB,9209a-96 Ave,53.69874,-113.22285,628,1HR,1,7,17,24,31,35,41,46,52,56,68,85,95.25114155,21,22,33,35,36,28,24,22,20,20,18,14,24,12.94521281
90607,Gibbons,AB,Behind 4807 50 Ave,53.827241,-113.327174,673,1HR,0,9,19,26,32,36,42,47,53,58,69,77,95.19406393,25,25,38,36,35,28,23,20,18,21,20,18,26,12.81427321
90608,Redwater,AB,4704-49 Ave,53.95183,-113.105857,627,1HR,0,10,20,27,34,38,45,49,56,61,76,81,94.96575342,28,27,41,39,38,29,24,21,19,21,20,19,27,13.18382368
90609,Bruderheim,AB,5321 48 Street,53.805629,-112.925851,630,1HR,0,12,21,27,32,36,44,49,56,60,75,86,94.23515982,23,24,34,39,40,32,29,22,18,24,22,21,27,12.27601846
90701,Fort Mcmurray,AB,Macdonald Dr.,56.73341,-111.39047,260,1HR,1,8,16,23,30,34,40,45,49,52,62,76,95.26255708,20,21,30,33,35,28,25,20,18,19,20,13,23,12.00953228
90702,Fort Mcmurray,AB,Timberlea Subdivision,56.75139,-111.47662,355,1HR,2,12,20,27,34,38,44,48,52,54,63,72,95.12557078,26,27,39,38,38,28,27,22,21,21,22,18,27,11.93835782
90801,Fort Mckay,AB,Main Street,57.18941,-111.6405,268,1HR,0,3,11,18,25,28,33,37,41,44,53,61,95.26255708,15,18,26,26,26,21,19,14,14,16,17,9,18,11.1405573
90805,Fort Mckay,AB,Buffalo Viewpoint,56.99647,-111.59295,336,1HR,0,10,19,26,33,36,42,47,51,53,64,69,94.82876712,23,25,38,36,35,27,25,20,20,22,24,19,26,12.12497695
90806,Fort Mckay,AB,4-13-094-11 W4,57.1492,-111.6424,342,1HR,0,3,11,19,27,32,38,43,47,50,63,72,94.76027397,16,19,28,29,29,22,21,17,15,17,18,10,20,12.94046923
90807,Wapasu,AB,Located Oustide Approval Boundaries At Pti Camp,57.26176,-111.037,429,1HR,1,13,22,29,35,37,42,46,50,53,63,72,95.02283105,30,32,39,36,36,28,26,19,20,21,25,24,28,11.24960037
90808,Conklin,AB,1-33-076-08 W4,55.621408,-111.17269,673,1HR,0,19,26,31,37,40,46,50,53,56,65,68,94.60045662,31,34,45,42,43,31,29,24,22,25,27,28,32,10.11819875
91101,Elk Island,AB,National Park,53.68238,-112.86812,714,1HR,0,13,22,28,34,38,45,50,56,60,75,86,94.93150685,28,31,40,40,42,29,25,21,20,23,23,23,29,12.07924651
91301,Tomahawk,AB,Se 2 51 6 W5,53.37255,-114.76835,789,1HR,0,12,21,27,34,38,45,49,54,59,69,73,94.94292237,26,28,41,40,39,30,24,21,20,25,21,21,28,12.24902343
91401,Violet Grove,AB,Se 17 48 08 W5,53.14222,-115.13806,1000,1HR,1,14,22,28,34,38,44,49,53,57,72,78,94.25799087,28,28,42,40,38,28,25,19,19,27,24,24,28,11.55829559
91501,Beaverlodge,AB,Beaverlodge Research Farm,55.19634,-119.39682,762,1HR,0,12,21,28,34,38,43,47,51,53,60,63,95.23972603,26,27,40,40,38,26,23,20,20,22,24,24,28,11.75555754
91601,Carrot Creek,AB,Se 31 53 13 W5,53.621062,-115.869155,800,1HR,0,9,19,26,33,37,43,48,53,56,72,124,94.84018265,26,24,34,38,34,26,23,20,21,25,23,21,26,12.6711624
91701,Steeper,AB,Ne 12 48 22 W5,53.1325,-117.09111,1400,1HR,1,18,29,35,41,44,49,52,56,60,67,70,94.24657534,33,35,45,47,41,31,27,24,24,32,36,38,34,11.66579387
91801,Fort Chipewyan,AB,Fort Chipewyan,58.70879,-111.17683,238,1HR,4,17,24,30,35,38,42,45,48,50,59,63,94.79452055,34,33,42,37,37,29,29,22,20,22,28,25,30,9.429984139
91901,Caroline,AB,16-30-034-5 W5,51.94687,-114.69744,1140,1HR,0,17,25,31,36,40,45,49,54,57,68,71,95,28,30,40,41,39,32,28,24,24,28,27,29,31,10.96235799
92001,Grande Prairie,AB,10327 - 107 Avenue,55.1766,-118.8078,658,1HR,0,3,14,22,29,34,40,45,49,52,61,88,95.0456621,19,15,26,35,35,26,23,19,18,17,16,13,22,13.35382965
92201,Lamont,AB,Rge Rd 203 & Twp Rd 550,53.76036,-112.88017,767,1HR,0,16,24,29,34,38,44,48,54,57,68,76,95.1369863,29,30,41,39,40,31,26,22,22,24,23,24,29,10.81104817
92601,Breton,AB,Hwy 20,53.0903,-114.46061,900,1HR,0,13,22,27,33,37,43,48,53,56,69,74,94.79452055,29,28,40,38,36,28,24,20,19,26,22,25,28,11.46164897
92801,Drayton Valley,AB,48 Ave,53.220024,-114.984207,858,1HR,0,10,17,24,30,34,40,44,50,52,62,67,67.78538813,,,,,37,28,25,21,20,24,18,17,,
92901,Edson,AB,7 Ave,53.593771,-116.395822,894,1HR,0,4,14,23,31,35,42,47,52,56,68,76,94.65753425,21,23,33,36,36,25,21,17,18,20,17,12,23,13.97886507
93101,Genesee,AB,Range Road 15,53.3016,-114.2211,772,1HR,0,11,17,22,27,31,36,42,48,52,60,65,94.8630137,24,24,31,32,31,20,18,20,18,19,18,22,23,9.994811424
93202,Hinton,AB,Private Road,53.427301,-117.544067,1215,1HR,0,2,11,22,31,35,40,46,52,55,65,68,94.76027397,22,23,27,32,31,21,17,14,14,21,22,18,22,14.50356482
94301,Cold Lake,AB,15 Ave,54.414014,-110.232939,556,1HR,0,9,20,27,33,37,42,46,51,55,65,76,94.78310502,28,28,38,37,36,27,21,18,18,21,22,21,26,12.55589469
94401,St Lina,AB,North Of Township Road 604 On Ab-867,54.2165,-111.5026,679,1HR,0,18,25,30,36,40,46,50,55,59,71,79,94.32648402,32,34,45,41,42,31,26,23,23,25,26,27,31,10.70432548
94500,Joussard,AB,,55.34625,-115.89975,670,1HR,2,14,22,28,34,38,43,47,51,54,69,72,90.85616438,30,32,44,,39,25,20,18,20,25,27,28,28,11.18992317
94601,Anzac,AB,264 Stony Mountain Rd.,56.44928,-111.03722,497,1HR,1,14,21,27,33,37,42,47,50,52,60,66,94.98858447,27,30,41,37,36,28,23,20,20,22,24,21,27,10.79698531
100103,Metro Vancouver - New Westminster,BC,Sherbrooke And Columbian Streets,49.227045,-122.894487,45,1HR,0,0,3,10,18,24,31,35,39,41,47,53,97.11187215,7,12,15,20,19,19,15,15,11,8,5,5,13,11.8447729
100110,Metro Vancouver - Burnaby,BC,700 Hammarskjold Drive,49.279214,-122.970707,104,1HR,0,3,10,17,23,27,32,36,40,42,48,52,99.18949772,13,18,24,26,23,22,17,18,13,13,8,12,17,10.90688607
100111,Metro Vancouver - Port Moody,BC,Moody Street & Esplanade Avenue,49.280893,-122.849291,6,1HR,0,0,4,11,18,23,30,35,40,42,47,56,99.42922374,7,13,17,23,21,20,13,13,10,8,5,6,13,11.34620727
100112,Metro Vancouver - Vancouver,BC,Robson/Hornby,49.282272,-123.12188,32,1HR,0,1,3,8,14,18,23,26,31,33,38,53,98.81278539,6,10,12,17,17,15,11,10,8,7,4,5,10,8.581360161
100119,Metro Vancouver - Burnaby,BC,5455 Rumble Street,49.21519,-122.985666,122,1HR,0,2,10,17,23,27,32,35,39,41,45,47,98.08219178,12,17,22,27,22,21,18,19,15,13,8,10,17,10.78948989
100121,Metro Vancouver - North Vancouver,BC,75 Riverside Dr.,49.301472,-123.020417,4,1HR,0,2,7,12,18,22,27,32,36,38,43,47,99.33789954,10,17,19,22,16,16,12,12,11,11,7,10,14,9.679572104
100125,Metro Vancouver - Delta,BC,8544 116th St.,49.158348,-122.90173,113,1HR,0,2,10,17,24,28,33,37,41,43,47,51,98.03652968,11,19,22,26,22,23,20,20,16,13,8,11,18,11.39501142
100126,Metro Vancouver - Burnaby,BC,"Sfu, University Dr. W.",49.279809,-122.922267,360,1HR,0,13,20,26,31,34,38,40,43,45,50,60,96.00456621,25,29,34,33,29,26,21,25,21,22,18,24,25,9.544903237
100127,Metro Vancouver - Surrey,BC,72nd Ave. And 190 St.,49.132928,-122.694224,79,1HR,0,3,13,20,27,31,37,42,46,47,53,56,99.34931507,13,24,27,31,28,26,21,23,17,15,9,11,20,12.42191496
100128,Metro Vancouver - Richmond,BC,10371 Aragon Rd,49.141437,-123.108215,4,1HR,0,0,6,16,25,29,35,38,42,44,50,55,99.6347032,10,15,18,28,25,23,18,18,15,12,7,8,17,13.01220468
100132,Metro Vancouver - North Vancouver,BC,16th St. & Jones Ave,49.323994,-123.083496,71,1HR,0,2,9,17,24,28,33,37,41,43,51,56,99.18949772,12,17,23,27,23,21,17,18,14,13,8,13,17,11.52668325
100134,Metro Vancouver - Richmond,BC,3153 Templeton Street,49.186265,-123.152422,1,1HR,0,1,7,16,24,28,33,37,40,43,47,53,99.36073059,11,16,18,27,24,23,18,18,15,13,7,9,16,12.10009002
100135,Metro Vancouver - Coquitlam,BC,1250 Pinetree Way,49.288265,-122.79157,38,1HR,0,1,7,15,22,27,34,39,43,45,53,61,99.49771689,11,16,21,25,23,23,18,19,13,10,7,10,16,12.11455446
100140,Metro Vancouver - Delta,BC,411 Milsom Wynd,49.009877,-123.081997,52,1HR,0,5,16,23,29,32,37,39,42,44,50,56,98.75570776,15,25,27,33,29,26,21,22,19,18,11,16,22,11.46572021
100141,Metro Vancouver - Vancouver,BC,1290 East 11th Ave.,49.260267,-123.077776,30,1HR,0,0,2,9,17,22,27,32,36,38,44,47,98.19634703,7,11,14,19,17,16,13,12,10,8,5,6,11,10.61911322
100143,Agassiz,BC,7170 Cheam Avenue,49.238008,-121.762264,23,1HR,0,1,10,18,26,31,37,41,44,46,61,69,99.60045662,16,28,28,27,22,21,17,19,13,13,13,10,19,12.86683274
100202,Prince George,BC,"Plaza 400, 1011 4th Avenue",53.91472,-122.74194,588,1HR,0,2,9,18,26,30,37,42,45,48,56,63,95.53652968,14,20,20,30,28,22,18,17,13,15,13,14,19,13.08038251
100304,Victoria,BC,"Sj Willis School, 923 Topaz Ave.",48.441942,-123.363165,29,1HR,0,3,13,20,26,30,35,38,42,43,47,49,95.2283105,16,25,26,31,24,21,16,17,15,16,13,15,20,11.42657145
100308,Colwood,BC,3300 Wishart Road,48.42369,-123.49432,86,1HR,0,4,14,22,29,33,39,43,46,48,54,61,94.52054795,16,25,28,34,28,27,20,22,18,16,12,14,22,12.6406717
100401,Kamloops,BC,317 Seymour St.,50.67477,-120.334016,381,1HR,0,2,11,19,27,32,37,42,45,47,53,56,95.4109589,13,19,22,29,27,28,22,24,17,16,7,12,20,12.84022366
100701,Kelowna,BC,3333 College Way,49.862336,-119.477367,347,1HR,1,11,21,29,36,41,45,48,51,53,58,63,39.7716895,17,27,32,33,33,,,,,,,,,
100703,Kelowna,BC,1450 Klo Road,49.862119,-119.467461,350,1HR,0,3,9,14,19,22,26,28,30,32,37,40,28.76712329,,,,,,,,,16,17,11,13,,
101003,Abbotsford,BC,32995 Bevan Ave.,49.042579,-122.309821,58,1HR,0,2,10,18,27,31,37,41,45,46,55,64,99.60045662,14,25,25,29,25,23,18,21,16,14,11,9,19,12.71169041
101005,Abbotsford,BC,1073 Columbia Street,49.021554,-122.326523,65,1HR,0,3,11,19,28,32,38,42,45,47,56,64,98.32191781,17,26,28,30,25,23,18,20,16,15,13,12,20,12.7401266
101101,Metro Vancouver - Chilliwack,BC,46360 Airport Road,49.155848,-121.940279,12,1HR,0,1,9,18,27,32,37,41,45,47,62,70,99.17808219,14,26,25,27,24,23,18,19,14,14,12,10,19,13.30166558
101202,Metro Vancouver - Pitt Meadows,BC,18477 Dewdny Trunk,49.245233,-122.70889,5,1HR,0,1,7,16,25,29,34,39,44,46,52,59,99.21232877,13,19,21,26,21,21,16,17,13,12,8,14,17,12.84095181
101301,Metro Vancouver - Langley,BC,23752 52nd Avenue,49.095613,-122.567104,88,1HR,0,2,12,20,28,32,37,41,45,47,53,58,99.37214612,16,27,25,29,25,24,19,21,16,14,11,14,20,12.65376167
101401,Metro Vancouver - Hope,BC,62715 Airport Road,49.369887,-121.499122,40,1HR,0,1,9,18,27,32,37,42,46,48,63,72,99.49771689,12,27,26,26,25,23,19,22,15,12,11,8,19,13.50085833
101501,Metro Vancouver - Maple Ridge,BC,23124 118th Avenue,49.214939,-122.582057,50,1HR,0,1,10,18,26,31,37,41,45,48,58,62,99.61187215,13,21,25,28,25,24,20,22,15,14,9,11,19,12.86008315
101603,Squamish,BC,38370 Buckley Avenue,49.70516,-123.15133,6,1HR,0,2,8,15,24,29,34,39,44,46,50,56,96.96347032,15,25,26,25,22,20,16,16,13,11,9,9,17,12.25664635
101701,Quesnel,BC,585 Callanan Street,52.981686,-122.493227,490,1HR,0,1,5,12,21,25,30,35,43,46,53,57,95.15981735,8,17,14,21,24,20,15,15,11,11,6,12,14,11.59618867
101904,Cranbrook,BC,"3rd St South, 20 Ave South",49.302582,-115.451314,941,1HR,0,9,19,26,32,36,42,45,48,51,55,58,88.11643836,21,26,35,33,32,30,,28,22,21,15,17,25,11.87453031
102001,Saturna Island,BC,Gulf Island National Park Reserve,48.77524,-123.12821,178,1HR,0,14,21,27,32,35,39,42,45,47,53,57,98.13926941,22,31,36,36,33,27,23,26,22,23,18,20,26,9.710132819
102102,Nanaimo,BC,2080a Labieux Road,49.20083,-123.99389,121,1HR,0,8,17,22,28,32,36,39,42,44,48,51,94.7716895,16,26,30,33,30,26,20,21,17,20,14,15,22,10.24222657
102402,Smithers,BC,1188 King Street,54.7785,-127.168542,496,1HR,0,1,3,11,19,24,31,36,42,44,49,52,89.80593607,,13,15,26,23,16,12,13,9,9,7,9,13,11.89593945
102503,Terrace,BC,3411 Munroe Street,54.52167,-128.6075,81,1HR,0,2,11,18,24,28,32,35,38,39,44,49,85.25114155,17,27,,26,25,20,18,18,13,12,16,9,18,10.58653957
102701,Williams Lake,BC,1045 Western Avenue,52.14428,-122.150391,631,1HR,0,3,10,19,27,31,39,44,47,50,55,59,91.13013699,14,19,27,31,29,25,17,19,13,17,11,14,20,13.13421928
103502,Castlegar,BC,801 9th Avenue,49.317698,-117.661527,407,1HR,0,5,11,18,26,31,38,42,46,48,53,57,94.29223744,15,28,27,26,25,24,20,23,15,14,12,12,20,12.03875819
103602,Mission,BC,32964 9th Avenue,49.14149,-122.311078,74,1HR,0,4,14,20,27,32,38,41,45,47,61,70,99.32648402,19,27,28,29,25,24,19,22,16,15,13,13,21,12.19946024
103904,Kitimat,BC,1332 Lahakas Blvd North,54.066909,-128.639131,94,1HR,0,4,9,16,20,22,25,28,32,33,35,37,47.8196347,,,,,,,17,18,11,13,17,13,,
104003,Vernon,BC,2704 Highway 6,50.260617,-119.270723,476,1HR,0,2,10,18,27,32,39,43,46,48,55,57,95.06849315,11,20,26,27,29,29,21,23,16,14,7,9,19,13.28187396
104301,Taylor,BC,Mcmahon Complex,56.150186,-120.686985,474,1HR,0,5,13,21,28,32,38,43,48,50,56,61,94.62328767,22,23,26,34,28,21,19,16,16,16,18,15,21,12.47844237
104304,Farmington,BC,4794 Parkland Road,55.913779,-120.533749,696,1HR,36,36,37,37,38,38,38,38,38,38,38,38,0.251141553,,,,,,,,,,,,,,
104804,Duncan,BC,1050 College Street,48.786114,-123.717307,34,1HR,0,1,7,16,25,31,37,41,45,47,54,61,95.19406393,9,18,23,29,27,26,20,21,14,11,7,7,18,13.38282485
105001,Whistler,BC,Meadow Park,50.144285,-122.960402,638,1HR,0,4,12,20,29,34,39,44,47,48,53,56,97.26027397,16,30,28,27,28,25,19,21,17,17,15,13,21,12.93200226
105504,Fort St. John,BC,10511 99 Avenue,56.24473,-120.8561,679,1HR,0,8,17,23,30,33,39,43,47,50,58,68,86.16438356,23,23,28,36,34,,20,17,17,18,21,,24,11.41920977
107100,Courtenay,BC,1540 Mcphee Avenue,49.682603,-124.996222,27,1HR,0,3,10,19,27,31,37,40,44,46,51,55,94.71461187,14,23,24,30,28,24,19,19,16,15,10,13,20,12.47349826
119004,Whitehorse,YU,412 Steele Street,60.71972,-135.05875,640,1HR,0,11,22,29,35,39,44,47,49,52,56,57,86.35844749,23,21,36,37,36,26,26,22,24,,,29,,
129003,Yellowknife,NT,"52nd Ave. & 49th Street, Sir John Franklin High School",62.45207,-114.364,193,1HR,2,16,22,27,31,33,36,38,41,42,49,56,99.36073059,29,26,33,31,34,25,23,21,19,23,28,23,26,7.776442441
129102,Norman Wells,NT,#7 Forestry Road N. Wells,65.27926,-126.813057,60,1HR,1,14,22,27,31,33,37,40,43,45,47,50,80.19406393,26,28,33,31,30,25,22,,,18,26,23,,
129203,Inuvik,NT,"Bompas Road (Block21, Lot 4084)",68.35702,-133.714057,30,1HR,1,15,22,28,32,34,37,39,42,43,48,68,76.91780822,28,32,32,27,30,27,21,20,,,,26,,
129303,Iqaluit,NU,Water Lab (1307 Federal Road),63.751619,-68.522433,35,1HR,1,12,18,21,25,27,31,34,36,38,44,49,33.03652968,21,,,,,,,21,19,,,,,
129401,Alert,NT,Alert,82.45083,-62.5056,187,1HR,0,17,27,34,38,40,42,43,44,45,49,60,98.43607306,39,40,32,16,22,30,26,24,32,35,38,40,31,10.23025941
129501,Snare Rapids,NT,Snare Rapids,63.50825,-116.00867,240,1HR,3,17,24,29,33,36,38,41,43,45,50,53,98.34474886,33,31,38,33,34,26,23,20,19,25,31,28,28,8.060066191
129601,Fort Smith,NT,95 Conibear Crescent,60.00455,-111.893241,358,1HR,0,10,18,23,29,31,35,38,41,43,52,57,99.53196347,27,25,33,28,31,25,21,15,14,17,22,17,23,9.532535335
129602,Wood Buffalo National Park,NT,Wood Buffalo National Park,60.1465,-113.63769,274,1HR,0,15,24,29,34,36,40,44,47,49,55,58,93.86986301,32,33,40,33,35,27,23,,17,22,28,26,28,9.564099783
************8HR************,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAPS ID,City,P/T,Location,Latitude,Longitude,Elevation,ID,Minimum,10th Percentile,30th Percentile,50th Percentile,70th Percentile,80th Percentile,90th Percentile,95th Percentile,98th Percentile,99th Percentile,99.9th Percentile,Maximum,Percent Completeness,January,February,March,April,May,June,July,August,September,October,November,December,Mean,Standard Deviation
10102,St. John's,NL,354 Water Street,47.56038,-52.71147,7,8HR,1,13,21,26,32,34,37,40,42,43,45,46,98.05936073,30,34,36,35,28,18,15,21,19,20,23,29,26,9.256270516
10401,Mount Pearl,NL,Old Placentia Road,47.50513,-52.79476,135,8HR,0,13,18,22,29,34,38,40,43,44,46,48,96.32420091,33,37,39,22,23,15,14,24,23,21,16,20,24,9.43939927
10501,Grand Falls - Windsor,NL,Scott Avenue,48.92696,-55.65966,62,8HR,0,14,23,32,38,40,42,44,47,48,49,51,91.81506849,36,38,42,38,32,21,18,19,17,21,29,36,30,10.75258752
10601,Happy Valley - Goose Bay,NL,Abbot Street,53.306,-60.36314,39,8HR,3,16,21,29,34,36,39,41,43,45,51,53,98.82420091,32,35,38,38,32,21,18,17,19,21,29,32,28,8.923877256
