*Stations2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Definitions_Définitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*DataSources_SourcesdesDonnées,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
**********Stations2024**********,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAPS_ID,Station_Name,Status,Location_Address,City,Province/Territory_EN,Province/territoire_FR,Postal_Code,Timezone_UTC,Latitude,Longitude,Elevation_m,Start_Date,End_Date,Combined_Stations,Inlet_Height_m,Network,SO2,CO,NO2,NO,NOX,O3,PM2.5_Continuous,PM10_Continuous,PM2.5_RM,PM10_Integrated,PM2.5-10,PM2.5_Speciation,VOC,Carbonyl,PAC,Site_Type,Urbanization,Neighbourhood,Land_Use,Scale,PC,CD,CSD,CMA/CA,AQMS_Airzone,Core_Site
41501,EDMUNDSTON - QUEEN ST.,1,19 Queen St.,EDMUNDSTON,NEW BRUNSWICK,NOUVEAU-BRUNSWICK,E3V 1A2,-4,47.363195,-68.322302,159,2007-05-18,,,4,N,X,,X,X,X,X,X,,,,,,,X,,PS,SU,P3,R,N,0253. Edmundston,13. Madawaska,"027. Edmundston, C","335. Edmundston, CA/AR",New Brunswick - Central,
41601,MIRAMICHI - GRETNA GREEN DR.,1,15 GRETNA GREEN DRIVE,MIRAMICHI,NEW BRUNSWICK,NOUVEAU-BRUNSWICK,E1V 5V6,-4,47.025671,-65.520487,24,2020-01-22,,,4.6,N,,,X,X,X,X,X,,,,,,,,,PE,SU,P2,R,N,1105. Chatham - Douglastown,09. Northumberland,"050. Miramichi, C","329. Miramichi, CA/AR",New Brunswick - Central,
50101,MONTRÉAL - PARC JARRY,0,PARC JARRY,MONTRÉAL,QUEBEC,QUÉBEC,,-5,45.53486,-73.63307,47,1974-01-01,1983-11-30,,,N,X,,,,,,,,,,,,,,,PE,LU,P6,P,N,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,
50102,MONTRÉAL - JARDIN BOTANIQUE,0,BOUL. ROSEMONT,MONTRÉAL,QUEBEC,QUÉBEC,H1X 2C1,-5,45.56221,-73.571785,59,1974-01-01,2009-01-05,,,N,X,X,X,X,,X,,,,,,,,,,PS,LU,P6,R,N,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,
50103,MONTRÉAL - SAINT-JEAN-BAPTISTE,1,"1050 A, BOUL. SAINT-JEAN-BAPTISTE",MONTRÉAL,QUEBEC,QUÉBEC,H1B 4A1,-5,45.641026,-73.499682,19,1974-01-04,,,4,N,X,X,X,X,X,X,X,,X,,,,X,,,PS,LU,P4,R,N,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,
50104,MONTRÉAL - ONTARIO,0,1125 RUE ONTARIO EST,MONTRÉAL,QUEBEC,QUÉBEC,H2L 1R2,-5,45.52055,-73.563222,46,1974-01-01,2008-09-29,50134,,N,X,X,X,X,,X,,,X,,X,X,X,,X,PE,LU,P6,R,N,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,
50105,MONTRÉAL - DRUMMOND,0,1212 RUE DRUMMOND,MONTRÉAL,QUEBEC,QUÉBEC,H3G 1V7,-5,45.497859,-73.573035,52,1974-01-01,2014-12-31,"50136, PM",,N,X,,,,,,X,,,,,,,,,PE,LU,P6,C,N,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,
50106,MONTRÉAL - VILLE ST-LAURENT,0,VILLE ST-LAURENT,MONTRÉAL,QUEBEC,QUÉBEC,,-5,45.525,-73.67194,40,1974-02-01,1983-12-31,,,N,X,,,,,,,,,,,,,,,PE,LU,P6,R,N,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,
50107,MONTRÉAL - VILLE LASALLE,0,VILLE LASALLE,MONTRÉAL,QUEBEC,QUÉBEC,,-5,45.46,-73.60556,13,1974-06-04,1980-08-31,,,N,X,,,,,,,,,,,,,,,PE,LU,P6,I,N,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,
50108,LONGUEUIL - BOURASSA,0,1700 BOURASSA  LONGUEUIL,LONGUEUIL,QUEBEC,QUÉBEC,J4J 3A6,-5,45.52222,-73.48389,29,1982-01-02,1983-12-31,,,N,X,X,X,,,X,,,,,,,,,,PE,LU,P6,R,N,0547. Montréal,58. Longueuil,"227. Longueuil, V","462. Montréal, CMA/RMR",Québec - South,
50109,MONTRÉAL - ÉCHANGEUR DÉCARIE,1,"2495 DUNCAN / DECARIE, MT-ROYAL",MONTRÉAL,QUEBEC,QUÉBEC,H4P 2A2,-5,45.502648,-73.663913,41,1974-01-01,,,4,N,X,X,X,X,X,X,X,X,X,,X,,,,,T,LU,P6,C,M,0547. Montréal,66. Montréal,"072. Mont-Royal, V","462. Montréal, CMA/RMR",Québec - South,
50110,MONTRÉAL - PARC-PILON,0,"11280 BOUL. PIE IX, MTL NORD",MONTRÉAL,QUEBEC,QUÉBEC,H1H 4B5,-5,45.594576,-73.641535,21,1974-10-23,2013-04-06,50135,,N,X,X,X,X,,X,X,X,,,,,,,,T,LU,P6,R,MI,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,
50111,LAVAL - DUVERNAY,0,2900 BOUL. CONCORDE,LAVAL,QUEBEC,QUÉBEC,H7E 2B6,-5,45.589722,-73.820833,24,1975-05-01,1981-05-18,,,N,X,X,X,,,X,,,,,,,,,,PE,LU,P4,R,N,0547. Montréal,65. Laval,"005. Laval, V","462. Montréal, CMA/RMR",Québec - South,
50112,LAVAL - PONT VIAU,0,PONT-VIAU,LAVAL,QUEBEC,QUÉBEC,,-5,45.56,-73.681389,25,1975-09-02,1992-12-31,,,N,X,X,X,X,,X,,,,,,,,,,PE,LU,P6,R,N,0547. Montréal,65. Laval,"005. Laval, V","462. Montréal, CMA/RMR",Québec - South,
50113,LAVAL - CHOMEDEY,1,1160 BOUL PIE-IX,LAVAL,QUEBEC,QUÉBEC,H7V 3B5,-5,45.547463,-73.7483166,35,1976-03-01,,,3,N,X,X,X,X,X,X,X,,,,,,,,,PE,LU,P6,R,N,0547. Montréal,65. Laval,"005. Laval, V","462. Montréal, CMA/RMR",Québec - South,
50114,MONTRÉAL - 677 STE-CATHERINE O.,0,677 STE-CATHERINE O.,MONTRÉAL,QUEBEC,QUÉBEC,H3B 3Y6,-5,45.50278,-73.57083,97,1976-01-01,1982-05-31,,,N,,X,,,,,,,,,,,,,,PE,LU,P6,C,N,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,
50115,MONTRÉAL - MAISONNEUVE,0,1001 BOUL DE MAISONNEUVE OUEST,MONTRÉAL,QUEBEC,QUÉBEC,H3A 3C8,-5,45.501531,-73.574311,56,1977-04-01,2016-01-01,50136 (in 2016),,N,X,X,X,X,,X,,,,,,,X,,,T,LU,P6,C,M,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,
50116,MONTRÉAL - VERDUN,0,"3161 JOSEPH, VERDUN",MONTRÉAL,QUEBEC,QUÉBEC,H4G 1H8,-5,45.4729,-73.573,21,1978-03-10,2015-03-06,50138 (in 2016),11,N,X,X,X,X,,X,,,,,,,,,,T,LU,P6,R,M,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,
50117,MONTRÉAL - 7405 CHAMPAGNEUR,0,7405 CHAMPAGNEUR,MONTRÉAL,QUEBEC,QUÉBEC,H3N 2K1,-5,45.52749,-73.62646,48,1984-01-04,1993-01-31,,,N,X,,,,,,,,,,,,,,,PE,LU,P6,R,N,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,
50118,MONTRÉAL - 820 ST. GERMAIN,0,820 ST. GERMAIN,MONTRÉAL,QUEBEC,QUÉBEC,,-5,45.51259,-73.67792,36,1984-01-01,1992-12-21,,,N,X,,,,,,,,,,,,,,,PE,LU,P6,R,N,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,
50119,LONGUEUIL,1,FACE AU 1819 RUE VICTORIA,LONGUEUIL,QUEBEC,QUÉBEC,J4J 3C8,-5,45.52207,-73.4881,32,1984-01-01,,,4,N,X,X,X,X,X,X,X,,,,,,,,,PE,LU,P6,R,N,0547. Montréal,58. Longueuil,"227. Longueuil, V","462. Montréal, CMA/RMR",Québec - South,
50120,MONTRÉAL - ROXBORO,0,"54, 4e  AVE SUD, ROXBORO",MONTRÉAL,QUEBEC,QUÉBEC,,-5,45.49444,-73.80778,33,1988-01-01,1996-12-31,,,N,X,X,X,X,,X,,,,,,,,,,PE,LU,P5,R,N,0547. Montréal,66. Montréal,"142. Dollard-Des Ormeaux, V","462. Montréal, CMA/RMR",Québec - South,
50121,BROSSARD - PARC OCÉANIE,0,8361 RUE OCEANIE - BROSSARD,LONGUEUIL,QUEBEC,QUÉBEC,,-5,45.44298,-73.468631,15,1993-04-05,2016-01-26,50122,,N,X,,X,X,,X,X,,,,,,X,,,PE,LU,P4,R,N,0547. Montréal,58. Longueuil,"007. Brossard, V","462. Montréal, CMA/RMR",Québec - South,
50122,BROSSARD - PARC SORBONNE,1,EN FACE DU 8400 AVENUE SORBONNE,BROSSARD,QUEBEC,QUÉBEC,J4X 1N3,-5,45.448663,-73.480819,17,2016-01-28,,50121,,N,X,,X,X,X,X,X,,,,,,X,,,PE,LU,P5,R,N,0547. Montréal,58. Longueuil,"007. Brossard, V","462. Montréal, CMA/RMR",Québec - South,
50123,MONTRÉAL - DORVAL,0,55 AVENUE LILAS,MONTRÉAL,QUEBEC,QUÉBEC,H9S 3L8,-5,45.439119,-73.7333,30,1995-01-01,2000-02-03,,,N,,,X,X,,X,,,,,,,,,,PE,LU,P3,R,U,0547. Montréal,66. Montréal,"087. Dorval, V","462. Montréal, CMA/RMR",Québec - South,
50124,MONTRÉAL - CHATEAUNEUF-ANJOU,1,7650 BOUL. CHÂTEAUNEUF,MONTRÉAL,QUEBEC,QUÉBEC,H1K 4H3,-5,45.602846,-73.558874,51,1997-01-28,,,6,N,X,,X,X,X,X,X,,X,,X,,X,,,PE,LU,P6,R,N,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,2
50125,MONTRÉAL - CENTRE RÉCRÉATIF EDOUARD RIVEST,0,11111 NOTRE-DAME EST,MONTRÉAL,QUEBEC,QUÉBEC,H1B 2V7,-5,45.62866,-73.5003,10,1996-05-27,2009-01-01,,,N,,,,,,,,,X,,X,,,,,PE,LU,P4,R,na,0547. Montréal,66. Montréal,"007. Montréal-Est, V","462. Montréal, CMA/RMR",Québec - South,
50126,MONTRÉAL - SAINTE-ANNE DE BELLEVUE,1,20965 CH. SAINTE-MARIE,MONTRÉAL,QUEBEC,QUÉBEC,H9J 3H2,-5,45.426542,-73.928929,39,1997-10-08,,,4,N,X,,X,X,X,X,X,,,,,,,X,,PE,LU,P3,A,N,0547. Montréal,66. Montréal,"117. Sainte-Anne-de-Bellevue, V","462. Montréal, CMA/RMR",Québec - South,
50128,MONTRÉAL - AÉROPORT DE MONTRÉAL - 1,1,"90-A RUE HERVE-SAINT-MARTIN, DORVAL",MONTRÉAL,QUEBEC,QUÉBEC,H4S 2A5,-5,45.468322,-73.741198,33,1998-01-01,,,4,N,,X,X,X,X,X,X,,,,,,,X,,PE,LU,P3,C,N,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,
50129,MONTRÉAL - RIVIÈRE-DES-PRAIRIES,1,12400 WILFRID-OUELLETTE (R-D-P),MONTRÉAL,QUEBEC,QUÉBEC,H1E 6K4,-5,45.651691,-73.573825,29,1998-12-04,,,4,N,,X,X,X,X,X,X,,X,X,X,X,X,X,X,PE,LU,P4,R,N,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,1
50130,MONTRÉAL - AÉROPORT DE MONTRÉAL - 2,0,"711-A RUE CLEMENT, DORVAL",MONTRÉAL,QUEBEC,QUÉBEC,,-5,45.45578,-73.76692,28,1998-10-01,1999-10-22,,,N,,X,X,X,,X,,,,,,,,,,PE,LU,P3,R,N,0547. Montréal,66. Montréal,"087. Dorval, V","462. Montréal, CMA/RMR",Québec - South,
50131,MONTRÉAL - HOCHELAGA-MAISONNEUVE,1,3259 STE-CATHERINE EST,MONTRÉAL,QUEBEC,QUÉBEC,H1W 2C6,-5,45.539928,-73.540388,25,2001-04-05,,,10,N,,,,,,,X,,,,,,,,,PE,LU,P6,R,U,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,
50133,MONTRÉAL - CHENIER,0,"8200A RUE CHENIER, Arena Chenier",MONTRÉAL,QUEBEC,QUÉBEC,H1K 5E9,-5,45.60176,-73.541992,41,2007-12-21,2018-12-31,,4,N,X,,X,X,,,X,,,,,,X,,,PE,LU,P6,R,M,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,
50134,MONTRÉAL - MOLSON ,1,2580 SAINT-JOSEPH EST,MONTRÉAL,QUEBEC,QUÉBEC,H1Y 2A2,-5,45.54271,-73.57176,53,2008-09-28,,50104,,N,X,,X,X,X,X,X,,X,,X,,X,,X,PE,LU,P6,C,N,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,2
50135,MONTRÉAL-CASERNE 17,1,4240 RUE CHARLEROI,MONTRÉAL,QUEBEC,QUÉBEC,H1H 1T3,-5,45.5934,-73.63726,41,2013-04-12,,50110,,N,,X,X,X,X,X,X,X,,,,,,,,PE,LU,P6,R,N,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,
50136,MONTRÉAL - ST-DOMINIQUE,1,75 RUE ONTARIO EST,MONTRÉAL,QUEBEC,QUÉBEC,H2X 2X2,-5,45.512189,-73.566842,32,2016-01-28,,"50105, 50115",,N,X,X,X,X,X,X,X,,,,,,X,,,PE,LU,P6,R,N,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,
50137,TERREBONNE - PARC VAILLANT,1,RUES VAILLANT ET DE GRAND-CHAMP,TERREBONNE,QUEBEC,QUÉBEC,J6X 1N1,-5,45.70476,-73.65776,34,2016-11-16,,,,N,,,X,X,X,X,X,,X,,,,,,,PE,LU,P4,R,N,0547. Montréal,64. Les Moulins,"008. Terrebonne, V","462. Montréal, CMA/RMR",Québec - South,2
50138,MONTRÉAL-YORK/ROBERVAL,1,1540 ROBERVAL,MONTRÉAL,QUEBEC,QUÉBEC,H4E 1E6,-5,45.464611,-73.582583,25,2015-12-31,,50116,,N,,,X,X,X,X,X,,,,,,,,,T,LU,P6,R,N,0547. Montréal,66. Montréal,"023. Montréal, V","462. Montréal, CMA/RMR",Québec - South,
50201,GATINEAU - EDDY,0,"RUE PRINCIPALE, HULL",GATINEAU,QUEBEC,QUÉBEC,,-5,45.4248,-75.72075,55,1974-01-01,1976-06-04,,,N,X,,,,,,,,,,,,,,,T,LU,P6,C,M,0616. Ottawa - Gatineau,81. Gatineau,"017. Gatineau, V","505. Ottawa - Gatineau (partie du Québec / Quebec part), CMA/RMR",Québec - South,
50203,GATINEAU - GAMELIN,0,"RUE GAMELIN, HULL",GATINEAU,QUEBEC,QUÉBEC,,-5,45.444167,-75.738889,86,1977-04-01,1996-12-18,,,N,X,X,X,X,,X,,,,,,,,,,PE,LU,P4,R,N,0616. Ottawa - Gatineau,81. Gatineau,"017. Gatineau, V","505. Ottawa - Gatineau (partie du Québec / Quebec part), CMA/RMR",Québec - South,
50204,GATINEAU - HULL,1,"255 ST-REDEMPTEUR, HULL",GATINEAU,QUEBEC,QUÉBEC,J8X 2T4,-5,45.435987,-75.723429,62,1997-01-23,,,16,N,X,X,X,X,X,X,X,,,,,,,,,PE,LU,P5,R,N,0616. Ottawa - Gatineau,81. Gatineau,"017. Gatineau, V","505. Ottawa - Gatineau (partie du Québec / Quebec part), CMA/RMR",Québec - South,
50303,QUÉBEC - LIMOILOU,0,"801, 4E AVENUE",QUÉBEC,QUEBEC,QUÉBEC,,-5,46.82611,-71.2269,2,1974-03-22,1989-02-28,,,N,X,,,,,,,,,,,,,,,PS,LU,P6,R,N,0685. Québec,23. Québec,"027. Québec, V","421. Québec, CMA/RMR",Québec - South,
50304,QUÉBEC - DORCHESTER,0,"155, RUE DORCHESTER SUD",QUÉBEC,QUEBEC,QUÉBEC,,-5,46.81618,-71.22926,2,1974-07-17,1983-10-20,,,N,X,X,X,,,X,,,,,,,,,,PS,LU,P5,C,N,0685. Québec,23. Québec,"027. Québec, V","421. Québec, CMA/RMR",Québec - South,
50305,QUÉBEC - MYRAND,0,"MYRAND & RENE-LEVESQUE, STE-FOY",QUÉBEC,QUEBEC,QUÉBEC,,-5,46.783611,-71.263333,80,1975-10-29,1980-03-31,,,N,X,,,,,,,,,,,,,,,PS,LU,P5,R,N,0685. Québec,23. Québec,"027. Québec, V","421. Québec, CMA/RMR",Québec - South,
50306,QUÉBEC - GOMIN,0,"FACE AU 891, PAINCHAUD, STE-FOY",QUÉBEC,QUEBEC,QUÉBEC,,-5,46.78806,-71.26056,75,1980-04-01,1998-08-17,,,N,X,,,,,X,,,,,,,,,,PE,LU,P5,R,N,0685. Québec,23. Québec,"027. Québec, V","421. Québec, CMA/RMR",Québec - South,
50307,QUÉBEC - CARTIER-BRÉBEUF,0,RUE JACQUES CARTIER,QUÉBEC,QUEBEC,QUÉBEC,,-5,46.824444,-71.234722,6,1983-11-01,1998-09-02,,,N,X,X,X,X,,X,,,X,,X,,,,,PE,LU,P6,R,N,0685. Québec,23. Québec,"027. Québec, V","421. Québec, CMA/RMR",Québec - South,
50308,QUÉBEC - VIEUX-LIMOILOU,1,600 RUE DES SABLES,QUÉBEC,QUEBEC,QUÉBEC,G1J 2X9,-5,46.821177,-71.220495,8,1989-12-16,,,8,N,X,X,X,X,X,X,X,X,X,X,X,X,X,,X,PE,LU,P5,R,N,0685. Québec,23. Québec,"027. Québec, V","421. Québec, CMA/RMR",Québec - South,2
50309,QUÉBEC - SAINT-ANGE,0,"1352 RANG ST-ANGE, STE-FOY",QUÉBEC,QUEBEC,QUÉBEC,,-5,46.76887,-71.40236,43,1991-01-03,2005-10-31,50311,,N,X,,X,X,,X,,,,,,,,,,PE,LU,P3,A,N,0685. Québec,23. Québec,"027. Québec, V","421. Québec, CMA/RMR",Québec - South,
50310,QUÉBEC - COLLÈGE ST-CHARLES-GARNIER,1,1150 BOUL. RENE-LEVESQUE O.,QUÉBEC,QUEBEC,QUÉBEC,G1S 1V7,-5,46.794873,-71.246387,69,2000-09-07,,,5,N,,,X,X,X,X,X,,,,,,,,,PE,LU,P5,R,N,0685. Québec,23. Québec,"027. Québec, V","421. Québec, CMA/RMR",Québec - South,
50311,QUÉBEC - ÉCOLE LES PRIMEVÈRES,1,"1465, RUE FELIX-ANTOINE-SAVARD",QUÉBEC,QUEBEC,QUÉBEC,G2G 1Z2,-5,46.774167,-71.369722,26,2005-01-18,,50309,5,N,,,X,X,X,X,X,,,,,,,,,PE,LU,P4,R,N,0685. Québec,23. Québec,"027. Québec, V","421. Québec, CMA/RMR",Québec - South,
50313,QUÉBEC - HENRI-IV,1,AUTOROUTE HENRI IV NORD/SORTIE 138,QUÉBEC,QUEBEC,QUÉBEC,,-5,46.781321,-71.308717,52,2019-12-31,,,4.6,N,X,X,X,X,X,X,X,,,,,,,,,T,LU,P4,R,M,0685. Québec,23. Québec,"027. Québec, V","421. Québec, CMA/RMR",Québec - South,
50314,QUÉBEC - CHARLESBOURG,1,RUE DE L'INDRE,QUÉBEC,QUEBEC,QUÉBEC,,-5,46.861472,-71.257192,88,2020-12-31,,,4.6,N,,,,,,X,X,,,,,,,,,PE,LU,P5,R,U,0685. Québec,23. Québec,"027. Québec, V","421. Québec, CMA/RMR",Québec - South,
50404,SHERBROOKE - PARC-CAMBRON,0,"655, RUE PAPINEAU",SHERBROOKE,QUEBEC,QUÉBEC,J1E 1Y6,-5,45.41231,-71.8746,211,2003-09-24,2022-02-23,,5,N,,,,,,X,X,,,,,,,,,PE,LU,P4,R,U,0758. Sherbrooke,43. Sherbrooke,"027. Sherbrooke, V","433. Sherbrooke, CMA/RMR",Québec - South,
50405,SHERBROOKE - PARC SYLVIE-DAIGLE,1,360 RUE TERRILL,SHERBROOKE,QUEBEC,QUÉBEC,J1E 3S7,-5,45.414361,-71.882694,212,2023-03-16,,,4.7,N,,,,,,X,X,,,,,,,,,PE,LU,P4,R,U,0758. Sherbrooke,43. Sherbrooke,"027. Sherbrooke, V","433. Sherbrooke, B",Québec - South,
50504,SAGUENAY - UQAC,1,"789 BOUL DES ETUDIANTS, CHICOUTIMI",SAGUENAY,QUEBEC,QUÉBEC,G7H 6M3,-5,48.416374,-71.052412,82,2002-09-24,,,3,N,,,,,,X,X,,,,,,,,,PE,LU,P3,C,N,0176. Chicoutimi - Jonquière,94. Le Saguenay-et-son-Fjord,"068. Saguenay, V","408. Saguenay, CMA/RMR",Québec - South,
50601,ROUYN-NORANDA - HOTEL DE VILLE,0,"100, RUE TASCHEREAU, E.",ROUYN-NORANDA,QUEBEC,QUÉBEC,,-5,48.23704,-79.01706,292,1974-10-25,1992-09-09,,,N,X,,,,,,,,,,,,,,,PS,SU,P3,R,N,0728. Rouyn-Noranda,86. Rouyn-Noranda,"042. Rouyn-Noranda, V","485. Rouyn-Noranda, CA/AR",Québec - South,
50602,ROUYN-NORANDA - ÉCOLE LOOSEMORE,0,218 RUE PORTAGE,ROUYN-NORANDA,QUEBEC,QUÉBEC,,-5,48.23333,-79.01139,299,1992-10-29,2002-11-29,,,N,X,,,,,,,,,,,,,,,PS,SU,P3,R,N,0728. Rouyn-Noranda,86. Rouyn-Noranda,"042. Rouyn-Noranda, V","485. Rouyn-Noranda, CA/AR",Québec - South,
50604,ROUYN-NORANDA - PARC TREMBLAY,1,1570 RUE PARADIS,ROUYN-NORANDA,QUEBEC,QUÉBEC,J9X 5V2,-5,48.234087,-78.982778,289,2001-01-01,,,4,N,X,,,,,X,X,,,,,,,,,PS,SU,P3,R,N,0728. Rouyn-Noranda,86. Rouyn-Noranda,"042. Rouyn-Noranda, V","485. Rouyn-Noranda, CA/AR",Québec - South,
50701,SEPT-ÎLES - DE QUEN,0,"546, DEQUEN",SEPT-ÎLES,QUEBEC,QUÉBEC,,-5,50.20984,-66.38546,3,1975-01-28,1984-09-30,,,N,X,,,,,,,,,,,,,,,PE,SU,P3,R,N,0748. Sept-Îles,97. Sept-Rivières-Caniapiscau,"007. Sept-Îles, V","412. Sept-Îles, CA/AR",Québec - South,
50702,SEPT-ÎLES,1,"675, RUE ANDRÉ MATHIEU",SEPT-ÎLES,QUEBEC,QUÉBEC,G4R 2B9,-5,50.216266,-66.385195,7,2024-07-16,,,5,N,,,,,,X,X,,,,,,,,,,,,,,,,,,,
50801,TROIS-RIVIÈRES - URSULINES,0,FACE AU 678 RUE HART,TROIS RIVIÈRES,QUEBEC,QUÉBEC,G9A 4R8,-5,46.34806,-72.5375,11,1975-07-01,2011-06-21,50802,,N,X,,,,,X,X,,,,,,,,,PE,LU,P4,R,N,0953. Trois-Rivières,37. Francheville,"067. Trois-Rivières, V","442. Trois-Rivières, CMA/RMR",Québec - South,
50802,TROIS-RIVIÈRES - DES DRAVEURS,0,AVENUE DES DRAVEURS,TROIS RIVIÈRES,QUEBEC,QUÉBEC,G9A 4R8,-5,46.35103,-72.53904,11,2011-09-01,2014-06-25,50803,,N,X,,,,,X,X,,,,,,,,,PE,LU,P4,C,N,0953. Trois-Rivières,37. Francheville,"067. Trois-Rivières, V","442. Trois-Rivières, CMA/RMR",Québec - South,
50803,TROIS-RIVIÈRES - ÉCOLE MEES,1,RUE WHITEHEAD,TROIS RIVIÈRES,QUEBEC,QUÉBEC,G9A 3M1,-5,46.357175,-72.546187,12,2014-08-01,,"50801, 50802",,N,X,,X,X,X,X,X,X,,,,,,,,PE,LU,P4,R,N,0953. Trois-Rivières,37. Francheville,"067. Trois-Rivières, V","442. Trois-Rivières, CMA/RMR",Québec - South,
50901,SAGUENAY - POWELL,0,"POWELL (ARVIDA), JONQUIERE",SAGUENAY,QUEBEC,QUÉBEC,,-5,48.43611,-71.19861,92,1975-06-19,1992-09-29,,,N,X,,,,,,,,,,,,,,,PE,LU,P3,F,N,0176. Chicoutimi - Jonquière,94. Le Saguenay-et-son-Fjord,"068. Saguenay, V","408. Saguenay, CMA/RMR",Québec - South,
50902,SAGUENAY - PARC POWELL,1,"2885 BERTHIER (ARVIDA), JONQUIERE",SAGUENAY,QUEBEC,QUÉBEC,G7S 2J6,-5,48.43389,-71.18454,93,1989-04-04,,,6,N,X,,,,,X,X,,,,,,,,X,PS,LU,P3,R,N,0176. Chicoutimi - Jonquière,94. Le Saguenay-et-son-Fjord,"068. Saguenay, V","408. Saguenay, CMA/RMR",Québec - South,
51001,SOREL-TRACY - LA FLÈCHE,0,"ECOLE LAVOIE, 3224 LA FLECHE, TRACY",SOREL-TRACY,QUEBEC,QUÉBEC,,-5,46.0175,-73.15889,11,1977-01-01,1984-07-24,,,N,X,,,,,,,,,,,,,,,PE,MU,P3,R,N,0770. Sorel,53. Pierre-De Saurel,"052. Sorel-Tracy, V","454. Sorel-Tracy, CA/AR",Québec - South,
51111,DRUMMONDVILLE - STADE JACQUES-DESAUTELS,1,875 RUE MARCHAND,DRUMMONDVILLE,QUEBEC,QUÉBEC,J2C 7S5,-5,45.871345,-72.50309,79,2021-12-31,,,4.7,N,,,,,,X,X,,,,,,,,,PE,MU,P4,O,U,0240. Drummondville,49. Drummond,"058. Drummondville, V","447. Drummondville, CMA/RMR",Québec - South,
51201,SHAWINIGAN - SAINT-MARC,1,363 RUE FRIGON,SHAWINIGAN,QUEBEC,QUÉBEC,G9N 3X4,-5,46.55444,-72.73556,113,1977-08-04,,,,N,X,,,,,X,X,,,,,,,,,PE,MU,P3,R,N,0750. Shawinigan,36. Shawinigan,"033. Shawinigan, V","444. Shawinigan, CA/AR",Québec - South,
51301,BAIE-COMEAU - SAINTE-AMÉLIE,0,"39, RUE MARQUETTE",BAIE-COMEAU,QUEBEC,QUÉBEC,G4Z 1K4,-5,49.21916,-68.14829,37,1977-07-26,1983-08-14,,,N,X,,,,,,,,,,,,,,,PS,SU,P2,R,N,0036. Baie-Comeau,96. Manicouagan,"020. Baie-Comeau, V","406. Baie-Comeau, CA/AR",Québec - South,
51302,BAIE-COMEAU - CENTRE CULTUREL,0,"39, AVENUE MANCE",BAIE-COMEAU,QUEBEC,QUÉBEC,G4Z 1M6,-5,49.2175,-68.14722,48,1987-01-01,2001-07-10,,,N,X,,,,,,,,,,,,,,,PS,SU,P2,R,N,0036. Baie-Comeau,96. Manicouagan,"020. Baie-Comeau, V","406. Baie-Comeau, CA/AR",Québec - South,
51401,SAINT-ÉTIENNE-DE-BEAUHARNOIS,0,135 DUPUIS,SAINT-ÉTIENNE-DE-BEAUHARNOIS,QUEBEC,QUÉBEC,,-5,45.25,-73.91667,37,1984-05-30,1987-10-13,,,N,,,,,,X,,,,,,,,,,RB,NU,P2,R,R,none,70. Beauharnois-Salaberry,"030. Saint-Étienne-de-Beauharnois, MÉ",none,Québec - South,
