Date,Year,Month,Month Name,Quarter,Season,Pollutant,Station,Concentration
2015-04-04,2015,4,April,Q2,Spring,O3,Pictou,28.24166667
2015-04-04,2015,4,April,Q2,Spring,O3,Port Hawkesbury,29.75416667
2015-04-04,2015,4,April,Q2,Spring,NO2,Sydney,6.916666667
2015-04-05,2015,4,April,Q2,Spring,O3,Aylesford,41.56666667
2015-04-05,2015,4,April,Q2,Spring,O3,Pictou,33.47083333
2015-04-05,2015,4,April,Q2,Spring,O3,Port Hawkesbury,37.40833333
2015-04-05,2015,4,April,Q2,Spring,NO2,Sydney,1.527777778
2015-04-06,2015,4,April,Q2,Spring,O3,Aylesford,42.375
2015-04-06,2015,4,April,Q2,Spring,O3,Pictou,26.93333333
2015-04-06,2015,4,April,Q2,Spring,O3,Port Hawkesbury,29.13333333
2015-04-06,2015,4,April,Q2,Spring,NO2,Sydney,4.722222222
2015-04-07,2015,4,April,Q2,Spring,O3,Aylesford,42.47916667
2015-04-07,2015,4,April,Q2,Spring,O3,Pictou,24.6875
2015-04-07,2015,4,April,Q2,Spring,O3,Port Hawkesbury,30.08333333
2015-04-07,2015,4,April,Q2,Spring,NO2,Sydney,8.111111111
2015-04-08,2015,4,April,Q2,Spring,O3,Aylesford,42.78333333
2015-04-08,2015,4,April,Q2,Spring,O3,Pictou,27.15416667
2015-04-08,2015,4,April,Q2,Spring,O3,Port Hawkesbury,33.46666667
2015-04-08,2015,4,April,Q2,Spring,NO2,Sydney,3.861111111
2015-04-09,2015,4,April,Q2,Spring,O3,Aylesford,43.72272727
2015-04-09,2015,4,April,Q2,Spring,O3,Pictou,27.6875
2015-04-09,2015,4,April,Q2,Spring,O3,Port Hawkesbury,28.89583333
2015-04-09,2015,4,April,Q2,Spring,NO2,Sydney,6.277777778
2015-04-10,2015,4,April,Q2,Spring,O3,Aylesford,41.34166667
2015-04-10,2015,4,April,Q2,Spring,O3,Pictou,27.45416667
2015-04-10,2015,4,April,Q2,Spring,O3,Port Hawkesbury,31.20416667
2015-04-10,2015,4,April,Q2,Spring,NO2,Sydney,9
2015-04-11,2015,4,April,Q2,Spring,O3,Aylesford,38.9625
2015-04-11,2015,4,April,Q2,Spring,O3,Pictou,31.63333333
2015-04-11,2015,4,April,Q2,Spring,O3,Port Hawkesbury,35.25833333
2015-04-11,2015,4,April,Q2,Spring,NO2,Sydney,2.694444444
2015-04-12,2015,4,April,Q2,Spring,O3,Aylesford,44.02916667
2015-04-12,2015,4,April,Q2,Spring,O3,Pictou,31.94583333
2015-04-12,2015,4,April,Q2,Spring,O3,Port Hawkesbury,38.8375
2015-04-12,2015,4,April,Q2,Spring,NO2,Sydney,2.083333333
2015-04-13,2015,4,April,Q2,Spring,O3,Aylesford,47.19583333
2015-04-13,2015,4,April,Q2,Spring,O3,Pictou,22.4
2015-04-13,2015,4,April,Q2,Spring,O3,Port Hawkesbury,27.84166667
2015-04-13,2015,4,April,Q2,Spring,NO2,Sydney,10.30555556
2015-04-14,2015,4,April,Q2,Spring,O3,Aylesford,48.9
2015-04-14,2015,4,April,Q2,Spring,O3,Pictou,35.39166667
2015-04-14,2015,4,April,Q2,Spring,O3,Port Hawkesbury,41.42083333
2015-04-14,2015,4,April,Q2,Spring,NO2,Sydney,3.217391304
2015-04-15,2015,4,April,Q2,Spring,O3,Aylesford,42.72916667
2015-04-15,2015,4,April,Q2,Spring,O3,Pictou,29.70416667
2015-04-15,2015,4,April,Q2,Spring,O3,Port Hawkesbury,35.72083333
2015-04-15,2015,4,April,Q2,Spring,NO2,Sydney,3.37254902
2015-04-16,2015,4,April,Q2,Spring,O3,Aylesford,44.02083333
2015-04-16,2015,4,April,Q2,Spring,O3,Pictou,31.30833333
2015-04-16,2015,4,April,Q2,Spring,O3,Port Hawkesbury,40.32083333
2015-04-16,2015,4,April,Q2,Spring,NO2,Sydney,1.472222222
2015-04-17,2015,4,April,Q2,Spring,O3,Aylesford,46.3125
2015-04-17,2015,4,April,Q2,Spring,O3,Pictou,36.175
2015-04-17,2015,4,April,Q2,Spring,O3,Port Hawkesbury,38.3625
2015-04-17,2015,4,April,Q2,Spring,NO2,Sydney,4.805555556
2015-04-18,2015,4,April,Q2,Spring,O3,Aylesford,41.40416667
2015-04-18,2015,4,April,Q2,Spring,O3,Pictou,30.1
2015-04-18,2015,4,April,Q2,Spring,O3,Port Hawkesbury,36.2375
2015-04-18,2015,4,April,Q2,Spring,NO2,Sydney,1.583333333
2015-04-19,2015,4,April,Q2,Spring,O3,Aylesford,41.44583333
2015-04-19,2015,4,April,Q2,Spring,O3,Pictou,28.66666667
2015-04-19,2015,4,April,Q2,Spring,O3,Port Hawkesbury,35.36666667
2015-04-19,2015,4,April,Q2,Spring,NO2,Sydney,2.055555556
2015-04-20,2015,4,April,Q2,Spring,O3,Aylesford,40.60833333
2015-04-20,2015,4,April,Q2,Spring,O3,Pictou,25.92083333
2015-04-20,2015,4,April,Q2,Spring,O3,Port Hawkesbury,25.875
2015-04-20,2015,4,April,Q2,Spring,NO2,Sydney,7.138888889
2015-04-21,2015,4,April,Q2,Spring,O3,Aylesford,44.35
2015-04-21,2015,4,April,Q2,Spring,O3,Pictou,31.87083333
2015-04-21,2015,4,April,Q2,Spring,O3,Port Hawkesbury,34.75833333
2015-04-21,2015,4,April,Q2,Spring,NO2,Sydney,4.694444444
2015-04-22,2015,4,April,Q2,Spring,O3,Aylesford,42.02916667
2015-04-22,2015,4,April,Q2,Spring,O3,Pictou,28.36666667
2015-04-22,2015,4,April,Q2,Spring,O3,Port Hawkesbury,37.45416667
2015-04-22,2015,4,April,Q2,Spring,NO2,Sydney,2.416666667
2015-04-23,2015,4,April,Q2,Spring,O3,Aylesford,37.01666667
2015-04-23,2015,4,April,Q2,Spring,O3,Pictou,25.9625
2015-04-23,2015,4,April,Q2,Spring,O3,Port Hawkesbury,32.57083333
2015-04-23,2015,4,April,Q2,Spring,NO2,Sydney,2.305555556
2015-04-24,2015,4,April,Q2,Spring,O3,Aylesford,35.7
2015-04-24,2015,4,April,Q2,Spring,O3,Pictou,24.7
2015-04-24,2015,4,April,Q2,Spring,O3,Port Hawkesbury,32.25833333
2015-04-24,2015,4,April,Q2,Spring,NO2,Sydney,3.138888889
2015-04-25,2015,4,April,Q2,Spring,O3,Aylesford,27.5
2015-04-25,2015,4,April,Q2,Spring,O3,Pictou,17.3875
2015-04-25,2015,4,April,Q2,Spring,O3,Port Hawkesbury,24.575
2015-04-25,2015,4,April,Q2,Spring,NO2,Sydney,2.555555556
2015-04-26,2015,4,April,Q2,Spring,O3,Aylesford,28.825
2015-04-26,2015,4,April,Q2,Spring,O3,Pictou,25.22083333
2015-04-26,2015,4,April,Q2,Spring,O3,Port Hawkesbury,35.09583333
2015-04-26,2015,4,April,Q2,Spring,NO2,Sydney,1.472222222
2015-04-27,2015,4,April,Q2,Spring,O3,Aylesford,35.52916667
2015-04-27,2015,4,April,Q2,Spring,O3,Pictou,29.025
2015-04-27,2015,4,April,Q2,Spring,O3,Port Hawkesbury,32.25
2015-04-27,2015,4,April,Q2,Spring,NO2,Sydney,2.194444444
2015-04-28,2015,4,April,Q2,Spring,O3,Aylesford,39.61666667
2015-04-28,2015,4,April,Q2,Spring,O3,Pictou,27.82916667
2015-04-28,2015,4,April,Q2,Spring,O3,Port Hawkesbury,33.66666667
2015-04-28,2015,4,April,Q2,Spring,NO2,Sydney,2.944444444
2015-04-29,2015,4,April,Q2,Spring,O3,Aylesford,38.95
2015-04-29,2015,4,April,Q2,Spring,O3,Pictou,26.575
2015-04-29,2015,4,April,Q2,Spring,O3,Port Hawkesbury,34.7375
2015-04-29,2015,4,April,Q2,Spring,NO2,Sydney,0.805555556
2015-04-30,2015,4,April,Q2,Spring,O3,Aylesford,37.88333333
2015-04-30,2015,4,April,Q2,Spring,O3,Pictou,27.77368421
2015-04-30,2015,4,April,Q2,Spring,O3,Port Hawkesbury,32.54583333
2015-04-30,2015,4,April,Q2,Spring,NO2,Sydney,0.805555556
2015-05-01,2015,5,May,Q2,Spring,O3,Aylesford,38.25
2015-05-01,2015,5,May,Q2,Spring,O3,Pictou,25.53333333
2015-05-01,2015,5,May,Q2,Spring,O3,Port Hawkesbury,31.7875
2015-05-01,2015,5,May,Q2,Spring,NO2,Sydney,1.083333333
2015-05-02,2015,5,May,Q2,Spring,O3,Aylesford,38.46666667
2015-05-02,2015,5,May,Q2,Spring,O3,Pictou,24.51666667
2015-05-02,2015,5,May,Q2,Spring,O3,Port Hawkesbury,27.56666667
2015-05-02,2015,5,May,Q2,Spring,NO2,Sydney,1.305555556
2015-05-03,2015,5,May,Q2,Spring,O3,Aylesford,38.32916667
2015-05-03,2015,5,May,Q2,Spring,O3,Pictou,21.22083333
2015-05-03,2015,5,May,Q2,Spring,O3,Port Hawkesbury,21.87083333
2015-05-03,2015,5,May,Q2,Spring,NO2,Sydney,4.055555556
2015-05-04,2015,5,May,Q2,Spring,O3,Aylesford,42.00833333
2015-05-04,2015,5,May,Q2,Spring,O3,Pictou,24.62916667
2015-05-04,2015,5,May,Q2,Spring,O3,Port Hawkesbury,22.44166667
2015-05-04,2015,5,May,Q2,Spring,NO2,Sydney,5.555555556
2015-05-05,2015,5,May,Q2,Spring,O3,Aylesford,49.5375
2015-05-05,2015,5,May,Q2,Spring,O3,Pictou,33.83333333
2015-05-05,2015,5,May,Q2,Spring,O3,Port Hawkesbury,39.44583333
2015-05-05,2015,5,May,Q2,Spring,NO2,Sydney,2.550724638
2015-05-06,2015,5,May,Q2,Spring,O3,Aylesford,39.5875
2015-05-06,2015,5,May,Q2,Spring,O3,Pictou,29.75
2015-05-06,2015,5,May,Q2,Spring,O3,Port Hawkesbury,28.81666667
2015-05-06,2015,5,May,Q2,Spring,NO2,Sydney,2.111111111
2015-05-07,2015,5,May,Q2,Spring,O3,Aylesford,44.9625
2015-05-07,2015,5,May,Q2,Spring,O3,Pictou,30.46666667
2015-05-07,2015,5,May,Q2,Spring,O3,Port Hawkesbury,30.6125
2015-05-07,2015,5,May,Q2,Spring,NO2,Sydney,2.5
2015-05-08,2015,5,May,Q2,Spring,O3,Aylesford,33.25833333
2015-05-08,2015,5,May,Q2,Spring,O3,Pictou,22.15416667
2015-05-08,2015,5,May,Q2,Spring,O3,Port Hawkesbury,29.69444444
2015-05-08,2015,5,May,Q2,Spring,NO2,Sydney,0.833333333
2015-05-09,2015,5,May,Q2,Spring,O3,Aylesford,32.24166667
2015-05-09,2015,5,May,Q2,Spring,O3,Pictou,19.6
2015-05-09,2015,5,May,Q2,Spring,O3,Port Hawkesbury,24.70416667
2015-05-09,2015,5,May,Q2,Spring,NO2,Sydney,3.083333333
2015-05-10,2015,5,May,Q2,Spring,O3,Aylesford,34.32083333
2015-05-10,2015,5,May,Q2,Spring,O3,Pictou,20.75416667
2015-05-10,2015,5,May,Q2,Spring,O3,Port Hawkesbury,26.92083333
2015-05-10,2015,5,May,Q2,Spring,NO2,Sydney,2.472222222
2015-05-11,2015,5,May,Q2,Spring,O3,Aylesford,30.52083333
2015-05-11,2015,5,May,Q2,Spring,O3,Pictou,25.4625
2015-05-11,2015,5,May,Q2,Spring,O3,Port Hawkesbury,30.92083333
2015-05-11,2015,5,May,Q2,Spring,NO2,Sydney,2.25
2015-05-12,2015,5,May,Q2,Spring,O3,Aylesford,24.25833333
2015-05-12,2015,5,May,Q2,Spring,O3,Pictou,20.95833333
2015-05-12,2015,5,May,Q2,Spring,O3,Port Hawkesbury,29.55416667
2015-05-12,2015,5,May,Q2,Spring,NO2,Sydney,4.416666667
2015-05-13,2015,5,May,Q2,Spring,O3,Aylesford,34.95
2015-05-13,2015,5,May,Q2,Spring,O3,Pictou,27.425
2015-05-13,2015,5,May,Q2,Spring,O3,Port Hawkesbury,31.15833333
2015-05-13,2015,5,May,Q2,Spring,NO2,Sydney,3.333333333
2015-05-14,2015,5,May,Q2,Spring,O3,Aylesford,42.76666667
2015-05-14,2015,5,May,Q2,Spring,O3,Pictou,27.20416667
2015-05-14,2015,5,May,Q2,Spring,O3,Port Hawkesbury,33.60416667
2015-05-14,2015,5,May,Q2,Spring,NO2,Sydney,4.25
2015-05-15,2015,5,May,Q2,Spring,O3,Aylesford,47.5875
2015-05-15,2015,5,May,Q2,Spring,O3,Pictou,31.0625
2015-05-15,2015,5,May,Q2,Spring,O3,Port Hawkesbury,30.87083333
2015-05-15,2015,5,May,Q2,Spring,NO2,Sydney,3.75
2015-05-16,2015,5,May,Q2,Spring,O3,Aylesford,54.91666667
2015-05-16,2015,5,May,Q2,Spring,O3,Pictou,32.68333333
2015-05-16,2015,5,May,Q2,Spring,O3,Port Hawkesbury,29.07083333
2015-05-16,2015,5,May,Q2,Spring,NO2,Sydney,3.527777778
2015-05-17,2015,5,May,Q2,Spring,O3,Aylesford,48.49166667
2015-05-17,2015,5,May,Q2,Spring,O3,Pictou,33.625
2015-05-17,2015,5,May,Q2,Spring,O3,Port Hawkesbury,33.2625
2015-05-17,2015,5,May,Q2,Spring,NO2,Sydney,2.555555556
2015-05-18,2015,5,May,Q2,Spring,O3,Aylesford,43.99166667
2015-05-18,2015,5,May,Q2,Spring,O3,Pictou,29.57916667
2015-05-18,2015,5,May,Q2,Spring,O3,Port Hawkesbury,34.77083333
2015-05-18,2015,5,May,Q2,Spring,NO2,Sydney,2.888888889
2015-05-19,2015,5,May,Q2,Spring,O3,Aylesford,42.3375
2015-05-19,2015,5,May,Q2,Spring,O3,Pictou,30.59583333
2015-05-19,2015,5,May,Q2,Spring,O3,Port Hawkesbury,31.57916667
2015-05-19,2015,5,May,Q2,Spring,NO2,Sydney,4.611111111
2015-05-20,2015,5,May,Q2,Spring,O3,Aylesford,30.37916667
2015-05-20,2015,5,May,Q2,Spring,O3,Pictou,29.84583333
2015-05-20,2015,5,May,Q2,Spring,O3,Port Hawkesbury,35.15
2015-05-20,2015,5,May,Q2,Spring,NO2,Sydney,1.909090909
2015-05-21,2015,5,May,Q2,Spring,O3,Aylesford,39.80416667
2015-05-21,2015,5,May,Q2,Spring,O3,Pictou,33.325
2015-05-21,2015,5,May,Q2,Spring,O3,Port Hawkesbury,34.22916667
2015-05-21,2015,5,May,Q2,Spring,NO2,Sydney,1.472222222
2015-05-22,2015,5,May,Q2,Spring,O3,Aylesford,41.09166667
2015-05-22,2015,5,May,Q2,Spring,O3,Pictou,27
2015-05-22,2015,5,May,Q2,Spring,O3,Port Hawkesbury,32.64583333
2015-05-22,2015,5,May,Q2,Spring,NO2,Sydney,3.555555556
2015-05-23,2015,5,May,Q2,Spring,O3,Aylesford,34.36666667
2015-05-23,2015,5,May,Q2,Spring,O3,Pictou,27.66666667
2015-05-23,2015,5,May,Q2,Spring,O3,Port Hawkesbury,35.12916667
2015-05-23,2015,5,May,Q2,Spring,NO2,Sydney,1.305555556
2015-05-24,2015,5,May,Q2,Spring,O3,Aylesford,42.35833333
2015-05-24,2015,5,May,Q2,Spring,O3,Pictou,32.15
2015-05-24,2015,5,May,Q2,Spring,O3,Port Hawkesbury,38.59166667
2015-05-24,2015,5,May,Q2,Spring,NO2,Sydney,1.166666667
2015-05-25,2015,5,May,Q2,Spring,O3,Aylesford,59.39583333
2015-05-25,2015,5,May,Q2,Spring,O3,Pictou,44.15416667
2015-05-25,2015,5,May,Q2,Spring,O3,Port Hawkesbury,45.81666667
2015-05-25,2015,5,May,Q2,Spring,NO2,Sydney,3.694444444
2015-05-26,2015,5,May,Q2,Spring,O3,Aylesford,48.6375
2015-05-26,2015,5,May,Q2,Spring,O3,Pictou,36.07916667
2015-05-26,2015,5,May,Q2,Spring,O3,Port Hawkesbury,43.5125
2015-05-26,2015,5,May,Q2,Spring,NO2,Sydney,2.277777778
2015-05-27,2015,5,May,Q2,Spring,O3,Aylesford,36.9625
2015-05-27,2015,5,May,Q2,Spring,O3,Pictou,31.10416667
2015-05-27,2015,5,May,Q2,Spring,O3,Port Hawkesbury,35.07083333
2015-05-27,2015,5,May,Q2,Spring,NO2,Sydney,2.972222222
2015-05-28,2015,5,May,Q2,Spring,O3,Aylesford,34.9625
2015-05-28,2015,5,May,Q2,Spring,O3,Pictou,26.99166667
2015-05-28,2015,5,May,Q2,Spring,O3,Port Hawkesbury,34.29583333
2015-05-28,2015,5,May,Q2,Spring,NO2,Sydney,1.444444444
2015-05-29,2015,5,May,Q2,Spring,O3,Aylesford,29.95416667
2015-05-29,2015,5,May,Q2,Spring,O3,Pictou,21.37083333
2015-05-29,2015,5,May,Q2,Spring,O3,Port Hawkesbury,26.925
2015-05-29,2015,5,May,Q2,Spring,NO2,Sydney,1.911111111
2015-05-30,2015,5,May,Q2,Spring,O3,Aylesford,34.75
2015-05-30,2015,5,May,Q2,Spring,O3,Pictou,27.425
2015-05-30,2015,5,May,Q2,Spring,O3,Port Hawkesbury,28.475
2015-05-30,2015,5,May,Q2,Spring,NO2,Sydney,1.972222222
2015-05-31,2015,5,May,Q2,Spring,O3,Aylesford,23.075
2015-05-31,2015,5,May,Q2,Spring,O3,Pictou,18.8
2015-05-31,2015,5,May,Q2,Spring,O3,Port Hawkesbury,22.675
2015-05-31,2015,5,May,Q2,Spring,NO2,Sydney,0.722222222
2015-06-01,2015,6,June,Q2,Summer,O3,Aylesford,25.17083333
2015-06-01,2015,6,June,Q2,Summer,O3,Pictou,15.85
2015-06-01,2015,6,June,Q2,Summer,O3,Port Hawkesbury,17.9875
2015-06-01,2015,6,June,Q2,Summer,NO2,Sydney,1.555555556
2015-06-02,2015,6,June,Q2,Summer,O3,Aylesford,21.175
2015-06-02,2015,6,June,Q2,Summer,O3,Pictou,22.55416667
2015-06-02,2015,6,June,Q2,Summer,O3,Port Hawkesbury,24.1625
2015-06-02,2015,6,June,Q2,Summer,NO2,Sydney,2.277777778
2015-06-03,2015,6,June,Q2,Summer,O3,Aylesford,30.87083333
2015-06-03,2015,6,June,Q2,Summer,O3,Pictou,29.87916667
2015-06-03,2015,6,June,Q2,Summer,O3,Port Hawkesbury,37.2625
2015-06-03,2015,6,June,Q2,Summer,NO2,Sydney,1.166666667
2015-06-04,2015,6,June,Q2,Summer,O3,Aylesford,29.0375
2015-06-04,2015,6,June,Q2,Summer,O3,Pictou,22.8
2015-06-04,2015,6,June,Q2,Summer,O3,Port Hawkesbury,29.27916667
2015-06-04,2015,6,June,Q2,Summer,NO2,Sydney,1.777777778
2015-06-05,2015,6,June,Q2,Summer,O3,Aylesford,33.91666667
2015-06-05,2015,6,June,Q2,Summer,O3,Pictou,26.425
2015-06-05,2015,6,June,Q2,Summer,O3,Port Hawkesbury,25.37083333
2015-06-05,2015,6,June,Q2,Summer,NO2,Sydney,2
2015-06-06,2015,6,June,Q2,Summer,O3,Aylesford,23.27916667
2015-06-06,2015,6,June,Q2,Summer,O3,Pictou,20.64583333
2015-06-06,2015,6,June,Q2,Summer,O3,Port Hawkesbury,24.76666667
2015-06-06,2015,6,June,Q2,Summer,NO2,Sydney,1.861111111
2015-06-07,2015,6,June,Q2,Summer,O3,Aylesford,26.84583333
2015-06-07,2015,6,June,Q2,Summer,O3,Pictou,16.40833333
2015-06-07,2015,6,June,Q2,Summer,O3,Port Hawkesbury,23.35416667
2015-06-07,2015,6,June,Q2,Summer,NO2,Sydney,0.583333333
2015-06-08,2015,6,June,Q2,Summer,O3,Aylesford,32.575
2015-06-08,2015,6,June,Q2,Summer,O3,Pictou,18.08333333
2015-06-08,2015,6,June,Q2,Summer,O3,Port Hawkesbury,17.075
2015-06-08,2015,6,June,Q2,Summer,NO2,Sydney,3.638888889
2015-06-09,2015,6,June,Q2,Summer,O3,Aylesford,38.5125
2015-06-09,2015,6,June,Q2,Summer,O3,Pictou,30.40416667
2015-06-09,2015,6,June,Q2,Summer,O3,Port Hawkesbury,25.6
2015-06-09,2015,6,June,Q2,Summer,NO2,Sydney,1.583333333
2015-06-10,2015,6,June,Q2,Summer,O3,Aylesford,37.83333333
2015-06-10,2015,6,June,Q2,Summer,O3,Pictou,32.71
2015-06-10,2015,6,June,Q2,Summer,O3,Port Hawkesbury,31.6875
2015-06-10,2015,6,June,Q2,Summer,NO2,Sydney,1.472222222
2015-06-11,2015,6,June,Q2,Summer,O3,Aylesford,45.70833333
2015-06-11,2015,6,June,Q2,Summer,O3,Pictou,31.6125
2015-06-11,2015,6,June,Q2,Summer,O3,Port Hawkesbury,32.4875
2015-06-11,2015,6,June,Q2,Summer,NO2,Sydney,2.166666667
2015-06-12,2015,6,June,Q2,Summer,O3,Aylesford,33.34583333
2015-06-12,2015,6,June,Q2,Summer,O3,Pictou,22.39583333
2015-06-12,2015,6,June,Q2,Summer,O3,Port Hawkesbury,26.36666667
2015-06-12,2015,6,June,Q2,Summer,NO2,Sydney,2
2015-06-13,2015,6,June,Q2,Summer,O3,Aylesford,32.99166667
2015-06-13,2015,6,June,Q2,Summer,O3,Pictou,19.42083333
2015-06-13,2015,6,June,Q2,Summer,O3,Port Hawkesbury,26
2015-06-13,2015,6,June,Q2,Summer,NO2,Sydney,1.361111111
2015-06-14,2015,6,June,Q2,Summer,O3,Aylesford,25.20416667
2015-06-14,2015,6,June,Q2,Summer,O3,Pictou,15.21666667
2015-06-14,2015,6,June,Q2,Summer,O3,Port Hawkesbury,20.6125
2015-06-14,2015,6,June,Q2,Summer,NO2,Sydney,0.777777778
2015-06-15,2015,6,June,Q2,Summer,O3,Aylesford,26.2
2015-06-15,2015,6,June,Q2,Summer,O3,Pictou,19.7875
2015-06-15,2015,6,June,Q2,Summer,O3,Port Hawkesbury,24.84166667
2015-06-15,2015,6,June,Q2,Summer,NO2,Sydney,0.638888889
2015-06-16,2015,6,June,Q2,Summer,O3,Aylesford,23.125
2015-06-16,2015,6,June,Q2,Summer,O3,Pictou,20.13333333
2015-06-16,2015,6,June,Q2,Summer,O3,Port Hawkesbury,22.0875
2015-06-16,2015,6,June,Q2,Summer,NO2,Sydney,1.611111111
2015-06-17,2015,6,June,Q2,Summer,O3,Aylesford,28.63333333
2015-06-17,2015,6,June,Q2,Summer,O3,Pictou,20.45
2015-06-17,2015,6,June,Q2,Summer,O3,Port Hawkesbury,27.79166667
2015-06-17,2015,6,June,Q2,Summer,NO2,Sydney,1.194444444
2015-06-18,2015,6,June,Q2,Summer,O3,Aylesford,32.38333333
2015-06-18,2015,6,June,Q2,Summer,O3,Pictou,20.75
2015-06-18,2015,6,June,Q2,Summer,O3,Port Hawkesbury,20.0125
2015-06-18,2015,6,June,Q2,Summer,NO2,Sydney,2.944444444
2015-06-19,2015,6,June,Q2,Summer,O3,Aylesford,23.95
2015-06-19,2015,6,June,Q2,Summer,O3,Pictou,18.225
2015-06-19,2015,6,June,Q2,Summer,O3,Port Hawkesbury,19.96666667
2015-06-19,2015,6,June,Q2,Summer,NO2,Sydney,2.722222222
2015-06-20,2015,6,June,Q2,Summer,O3,Aylesford,25.5625
2015-06-20,2015,6,June,Q2,Summer,O3,Pictou,14.04583333
2015-06-20,2015,6,June,Q2,Summer,O3,Port Hawkesbury,20.875
2015-06-20,2015,6,June,Q2,Summer,NO2,Sydney,0.805555556
2015-06-21,2015,6,June,Q2,Summer,O3,Aylesford,25.61666667
2015-06-21,2015,6,June,Q2,Summer,O3,Pictou,17.39166667
2015-06-21,2015,6,June,Q2,Summer,O3,Port Hawkesbury,16.85
2015-06-21,2015,6,June,Q2,Summer,NO2,Sydney,1.527777778
2015-06-22,2015,6,June,Q2,Summer,O3,Aylesford,29.40416667
2015-06-22,2015,6,June,Q2,Summer,O3,Pictou,28.10416667
2015-06-22,2015,6,June,Q2,Summer,O3,Port Hawkesbury,34.15
2015-06-22,2015,6,June,Q2,Summer,NO2,Sydney,0.861111111
2015-06-23,2015,6,June,Q2,Summer,O3,Aylesford,26.90416667
2015-06-23,2015,6,June,Q2,Summer,O3,Pictou,26.99583333
2015-06-23,2015,6,June,Q2,Summer,O3,Port Hawkesbury,31.1
2015-06-23,2015,6,June,Q2,Summer,NO2,Sydney,1.527777778
2015-06-24,2015,6,June,Q2,Summer,O3,Aylesford,30.12083333
2015-06-24,2015,6,June,Q2,Summer,O3,Pictou,21.85833333
2015-06-24,2015,6,June,Q2,Summer,O3,Port Hawkesbury,29.7125
2015-06-24,2015,6,June,Q2,Summer,NO2,Sydney,1.777777778
2015-06-25,2015,6,June,Q2,Summer,O3,Aylesford,27.05
2015-06-25,2015,6,June,Q2,Summer,O3,Pictou,14.2125
2015-06-25,2015,6,June,Q2,Summer,O3,Port Hawkesbury,17.02083333
2015-06-25,2015,6,June,Q2,Summer,NO2,Sydney,1.777777778
2015-06-26,2015,6,June,Q2,Summer,O3,Aylesford,21.12083333
2015-06-26,2015,6,June,Q2,Summer,O3,Pictou,14.97
2015-06-26,2015,6,June,Q2,Summer,O3,Port Hawkesbury,21.47083333
2015-06-26,2015,6,June,Q2,Summer,NO2,Sydney,0.361111111
2015-06-27,2015,6,June,Q2,Summer,O3,Aylesford,23.25416667
2015-06-27,2015,6,June,Q2,Summer,O3,Pictou,17.825
2015-06-27,2015,6,June,Q2,Summer,O3,Port Hawkesbury,23.19166667
2015-06-27,2015,6,June,Q2,Summer,NO2,Sydney,0.722222222
2015-06-28,2015,6,June,Q2,Summer,O3,Aylesford,22.50416667
2015-06-28,2015,6,June,Q2,Summer,O3,Pictou,13.73333333
2015-06-28,2015,6,June,Q2,Summer,O3,Port Hawkesbury,17.53333333
2015-06-28,2015,6,June,Q2,Summer,NO2,Sydney,1.25
2015-06-29,2015,6,June,Q2,Summer,O3,Aylesford,26.39583333
2015-06-29,2015,6,June,Q2,Summer,O3,Pictou,23.54347826
2015-06-29,2015,6,June,Q2,Summer,O3,Port Hawkesbury,25.50833333
2015-06-29,2015,6,June,Q2,Summer,NO2,Sydney,1.902777778
2015-06-30,2015,6,June,Q2,Summer,O3,Aylesford,26.72916667
2015-06-30,2015,6,June,Q2,Summer,O3,Pictou,20.91578947
2015-06-30,2015,6,June,Q2,Summer,O3,Port Hawkesbury,17.86666667
2015-06-30,2015,6,June,Q2,Summer,NO2,Sydney,3
2015-07-01,2015,7,July,Q3,Summer,O3,Aylesford,29.24166667
2015-07-01,2015,7,July,Q3,Summer,O3,Pictou,24.23333333
2015-07-01,2015,7,July,Q3,Summer,O3,Port Hawkesbury,22.95833333
2015-07-01,2015,7,July,Q3,Summer,NO2,Sydney,1.305555556
2015-07-02,2015,7,July,Q3,Summer,O3,Aylesford,39.99166667
2015-07-02,2015,7,July,Q3,Summer,O3,Pictou,35.92083333
2015-07-02,2015,7,July,Q3,Summer,O3,Port Hawkesbury,33.22083333
2015-07-02,2015,7,July,Q3,Summer,NO2,Sydney,2.055555556
2015-07-03,2015,7,July,Q3,Summer,O3,Aylesford,34.0875
2015-07-03,2015,7,July,Q3,Summer,O3,Pictou,25.58333333
2015-07-03,2015,7,July,Q3,Summer,O3,Port Hawkesbury,25.07083333
2015-07-03,2015,7,July,Q3,Summer,NO2,Sydney,3.333333333
2015-07-04,2015,7,July,Q3,Summer,O3,Aylesford,33.49166667
2015-07-04,2015,7,July,Q3,Summer,O3,Pictou,23.80833333
2015-07-04,2015,7,July,Q3,Summer,O3,Port Hawkesbury,26.53333333
2015-07-04,2015,7,July,Q3,Summer,NO2,Sydney,1.611111111
2015-07-05,2015,7,July,Q3,Summer,O3,Aylesford,38.61666667
2015-07-05,2015,7,July,Q3,Summer,O3,Pictou,22.42916667
2015-07-05,2015,7,July,Q3,Summer,O3,Port Hawkesbury,20.38333333
2015-07-05,2015,7,July,Q3,Summer,NO2,Sydney,2.638888889
2015-07-06,2015,7,July,Q3,Summer,O3,Aylesford,28.3
2015-07-06,2015,7,July,Q3,Summer,O3,Pictou,22.43333333
2015-07-06,2015,7,July,Q3,Summer,O3,Port Hawkesbury,24.075
